"GeneID"	"EPI_ADIPO_KO_840"	"EPI_ADIPO_KO_843"	"EPI_ADIPO_KO_857"	"EPI_ADIPO_KO_891"	"EPI_ADIPO_WT_841"	"EPI_ADIPO_WT_842"	"EPI_ADIPO_WT_858"	"EPI_ADIPO_WT_892"
"ENSMUSG00000017550.14"	22.7746063717226	27.5367688459098	128.993696221784	154.589471624475	20.9795410152024	20.2366721115462	158.170456848543	124.485265102271
"ENSMUSG00000048455.9"	0	0	0	0	0	0	0	0
"ENSMUSG00000027076.10"	1234.04626377149	1290.42996074453	884.647090862946	665.765324462738	887.356882939303	964.614703983704	440.171731887721	533.646136446172
"ENSMUSG00000017692.8"	1216.33268103793	1743.36233107208	1711.87118147232	1359.35675381788	1143.77349534733	1274.91034302741	1351.73304898853	1261.25768595867
"ENSMUSG00000097100.1"	1.68700787938686	2.84863125992171	1.66443478995851	2.061192954993	0.77702003760009	1.68638934262885	1.04059511084568	0
"ENSMUSG00000028232.13"	1123.54724767165	1021.70907855859	673.263872538216	521.481817613228	1024.11240955692	1217.57310537803	655.574919832776	710.241512521487
"ENSMUSG00000026479.13"	59.0452757785402	48.426731418669	79.8928699180083	159.742454011957	88.5802842864103	52.2780696214945	287.204250593406	165.015351414639
"ENSMUSG00000062017.15"	3.37401575877372	0	2.49665218493776	1.0305964774965	17.094440827202	0	0	1.93000411011274
"ENSMUSG00000026585.13"	1565.54331207101	1226.81052927295	2615.65927241979	2871.24178630525	1620.86379843379	1295.14701513896	2985.46737301624	2757.9758733511
"ENSMUSG00000108478.1"	5.06102363816059	5.69726251984341	18.3087826895436	7.21417534247549	2.33106011280027	0	0	1.93000411011274
"ENSMUSG00000059994.10"	1.68700787938686	5.69726251984341	1.66443478995851	3.0917894324895	9.32424045120108	3.37277868525771	0	11.5800246606764
"ENSMUSG00000036646.13"	3210.3759944732	3104.05852956135	3565.21932009112	3895.65468493676	3816.72242469164	3242.92670587529	4474.55897663641	4679.29496496833
"ENSMUSG00000061626.5"	0	0	0	0	0	0	0	0
"ENSMUSG00000044393.15"	2.53051181908029	0.949543753307236	4.99330436987552	6.18357886497899	0.77702003760009	0	3.12178533253703	7.72001644045094
"ENSMUSG00000101370.1"	0	0	0	0	0	0	0	0
"ENSMUSG00000000339.14"	827.477364839256	817.55717159753	560.082306821038	595.684763992976	792.560438352092	903.904687649066	534.865886974677	532.681134391115
"ENSMUSG00000041734.15"	4867.86123597079	4064.99680790828	7317.68755405258	7415.14165558731	8641.2398381506	6052.45135069496	7643.17108916149	13168.4180432992
"ENSMUSG00000028078.14"	30.3661418289635	19.940418819452	28.2953914292946	13.3977542074545	12.4323206016014	25.2958401394328	13.5277364409938	12.5450267157328
"ENSMUSG00000032763.10"	2967.44685984149	2712.84650319877	1893.2945735778	1815.91099334883	2448.39013847788	2315.41256742942	1859.54346308122	1672.34856141269
"ENSMUSG00000054203.7"	102.907480642599	90.2066565641874	6.65773915983403	8.24477181997199	108.782805264013	116.360864641391	4.1623804433827	4.82501027528184
"ENSMUSG00000044444.5"	0	0	0	0	0	0	0	0
"ENSMUSG00000028086.14"	106.281496401372	177.564681868453	564.243393795934	611.143711155424	215.234550415225	168.638934262885	491.160892319159	676.466440594514
"ENSMUSG00000075094.1"	0	0	0	0	0	0	0	0
"ENSMUSG00000076496.1"	0	0	0	0	0	0	0	0
"ENSMUSG00000032366.15"	900.018703652891	856.488465483127	793.935394810208	612.17430763292	1237.79291989694	1091.09390468087	645.168968724319	1135.80741880135
"ENSMUSG00000037071.2"	2320167.24163894	2402374.18217991	1631379.11502993	2968859.88465371	2482998.61095259	2422532.0184732	3464609.39180513	2312444.07455213
"ENSMUSG00000102692.1"	65.7933072960876	56.0230814451269	0	0	46.6212022560054	33.7277868525771	1.04059511084568	3.86000822022547
"ENSMUSG00000032913.13"	938.819884878789	928.653790734477	1414.76957146473	1142.93149354362	1073.84169196332	1136.62641693185	1146.73581215193	1308.54278665644
"ENSMUSG00000020752.11"	471.518702288628	548.836289411582	786.445438255395	884.251777691996	616.176889816871	546.390147011749	1032.27034995891	758.491615274305
"ENSMUSG00000033882.15"	376.20275710327	131.986581709706	102.362739582448	371.01473189874	172.49844834722	458.697901195048	433.928161222647	444.865947380986
"ENSMUSG00000032103.10"	199.06692976765	150.027913022543	209.718783534772	238.067786301691	171.72142830962	175.384491633401	265.351753265647	239.320509653979
"ENSMUSG00000032578.7"	805.546262407226	310.500807331466	303.759349167428	315.362522113929	689.21677335128	4506.0323235043	1457.87375029479	45.3550965876493
"ENSMUSG00000028015.3"	3895.30119350426	4019.41870774953	2600.67935931017	3055.71855577712	5064.61660507739	5769.13794113331	4799.22465122026	4219.9539867615
"ENSMUSG00000090963.2"	132.430118531869	131.037037956399	187.248913870332	162.834243444447	136.755526617616	118.04725398402	122.79022307979	226.775482938246
"ENSMUSG00000021614.16"	250.520670088949	339.93666368399	233.020870594191	229.823014481719	243.207271768828	306.922860358451	94.6941550869565	183.35039046071
"ENSMUSG00000096368.2"	0	0	0	0	0	0	0	0
"ENSMUSG00000103836.1"	0	0	0	0	0	0	0	0
"ENSMUSG00000059291.15"	7443.07876385483	8311.35647269823	4920.90145651233	6795.75317261191	5711.09727636066	6885.52768595361	4885.59404542045	3911.15332914346
"ENSMUSG00000027956.11"	40.4881891052847	31.3349438591388	69.074043783278	24.734315459916	61.3845829704071	60.7100163346387	13.5277364409938	36.670078092142
"ENSMUSG00000072983.4"	0	0	0	0	13.2093406392015	0	0	0
"ENSMUSG00000010066.15"	0.843503939693431	0.949543753307236	0	1.0305964774965	0.77702003760009	0	0	0.965002055056368
"ENSMUSG00000074647.3"	1.68700787938686	12.3440687929941	5.82552176485477	14.428350684951	6.99318033840081	6.74555737051542	24.9742826602962	14.4750308258455
"ENSMUSG00000037159.11"	0	0	0	0	0	0	0	0
"ENSMUSG00000027809.14"	4178.71851724126	4554.96138461481	5852.98493888909	4927.28175891076	4669.89042597654	4782.60017569543	5348.65886974677	5418.48653914151
"ENSMUSG00000100689.1"	0	0	0	0	0	0	0	0
"ENSMUSG00000029269.11"	0	0	0	0	0	0	0	0
"ENSMUSG00000079387.10"	0	0	0	0	0	0	0	0
"ENSMUSG00000033147.16"	157.735236722672	235.486850820194	297.933827402573	270.016277104083	200.471169700823	143.343094123453	247.661636381271	298.185635012418
"ENSMUSG00000109149.1"	3.37401575877372	2.84863125992171	0	0	3.88510018800045	0	0	0
"ENSMUSG00000068876.14"	14.3395669747883	14.2431562996085	6.65773915983403	12.367157729958	8.54722041360099	5.05916802788656	7.28416577591973	6.75501438539458
"ENSMUSG00000075015.3"	2.53051181908029	0	1.66443478995851	0	0	1.68638934262885	0	0
"ENSMUSG00000027468.2"	0	0	0	0	0	0	0	0
"ENSMUSG00000049076.9"	2432.66536207585	2117.48256987514	3157.43279655129	3647.28093386011	2446.83609840268	2251.32977240952	3289.32114538318	2794.64595144324
"ENSMUSG00000085007.2"	2.53051181908029	0.949543753307236	5.82552176485477	4.12238590998599	6.21616030080072	3.37277868525771	4.1623804433827	9.65002055056368
"ENSMUSG00000029455.14"	23514.3593268338	25499.9974950658	19058.6105624199	31836.1557863443	20664.8478999744	22209.747642422	54570.8888029689	22730.6234068527
"ENSMUSG00000042717.5"	0	0	14.1476957146473	0	5.43914026320063	1.68638934262885	0	6.75501438539458
"ENSMUSG00000107785.1"	0	0.949543753307236	0	0	0	0	0	0
"ENSMUSG00000091685.6"	0.843503939693431	0	0	0	6.99318033840081	0	0	0
"ENSMUSG00000043635.12"	23.6181103114161	14.2431562996085	15.8121305046058	15.4589471624475	13.9863606768016	13.4911147410308	12.4871413301481	8.68501849550731
"ENSMUSG00000031840.12"	544.903545041956	567.827164477727	374.497827740664	260.740908806614	485.637523500056	505.916802788656	258.067587489728	325.205692553996
"ENSMUSG00000017715.11"	2870.44390677675	2794.50726598319	3070.88218747345	2157.03842740017	2836.12313724033	2227.72032161272	2447.47970070903	3031.07145493205
"ENSMUSG00000096151.1"	0	0	0	0	0	0	0	0
"ENSMUSG00000028743.7"	2700.89961489837	2021.57865079111	918.768004057096	1365.54033268286	1513.63503324498	2419.96870667241	1733.6314546689	1093.34732837887
"ENSMUSG00000057667.7"	792.893703311825	792.869034011542	530.122480601784	530.757185910697	671.345312486478	630.709614143191	448.496492774486	512.416091234931
"ENSMUSG00000095195.7"	0	7.59635002645789	0	0	0	0	0	0
"ENSMUSG00000031513.8"	2528.82481120091	2301.69405801674	1855.84479080374	1834.46172994377	2658.96256866751	2715.08684163245	1728.42847911467	2001.41426218691
"ENSMUSG00000066632.2"	101.220472763212	1876.2984565351	997.828656580125	1425.31492837766	1435.15600944737	1438.49010926241	715.929436261825	1643.39849976099
"ENSMUSG00000038732.14"	21.9311024320292	22.7890500793737	8.32217394979254	4.12238590998599	18.6484809024022	16.8638934262885	3.12178533253703	5.79001233033821
"ENSMUSG00000084234.2"	3.37401575877372	0	0	0	9.32424045120108	0	0	0
"ENSMUSG00000059479.7"	67.4803151754745	95.9039190840308	37.4497827740664	82.4477181997199	73.0398835344085	92.751413844587	57.2327310965122	55.9701191932693
"ENSMUSG00000034098.14"	0	0	0	0	0	0	0	0
"ENSMUSG00000027995.10"	424.282481665796	524.148151825594	486.014958667884	475.104976125886	453.002681920853	344.023425896286	365.248883906832	308.800657618038
"ENSMUSG00000027834.15"	31.2096457686569	31.3349438591388	11.6510435297095	12.367157729958	15.5404007520018	8.43194671314427	2.08119022169135	0.965002055056368
"ENSMUSG00000042035.11"	88.5679136678102	120.592056670019	138.980304961535	240.128979256684	134.424466504816	109.615307270875	211.240807501672	252.830538424768
"ENSMUSG00000048938.12"	1.68700787938686	0	2.49665218493776	2.061192954993	0	0	3.12178533253703	0
"ENSMUSG00000034151.13"	0	0	0	0	1.55404007520018	0	0	0
"ENSMUSG00000029917.15"	0	0	0	0	0	0	0	0
"ENSMUSG00000030852.16"	226.059055837839	233.58776331358	1380.64865827058	1418.10075303518	303.814834701635	303.550081673194	1754.44335688581	1219.76259759125
"ENSMUSG00000046764.8"	3134.46063990079	3218.95332371153	1797.58957315519	1904.54229041353	1612.31657802019	2111.35945697133	1361.09840498614	1019.04217013952
"ENSMUSG00000075225.12"	31.2096457686569	27.5367688459098	53.2619132786722	27.8261048924055	41.9590820304049	67.4555737051542	26.0148777711419	63.6901356337203
"ENSMUSG00000103377.1"	2.53051181908029	0	2.49665218493776	0	0	0	0	0
"ENSMUSG00000093795.1"	4.21751969846715	3.79817501322894	4.16108697489627	6.18357886497899	2.33106011280027	6.74555737051542	8.32476088676541	0
"ENSMUSG00000029122.11"	167.857283998993	150.027913022543	436.914132364108	743.060060274976	233.106011280027	219.230614541751	600.423378957955	577.071228923708
"ENSMUSG00000097925.1"	4.21751969846715	4.74771876653618	6.65773915983403	10.305964774965	3.10808015040036	10.1183360557731	5.20297555422838	5.79001233033821
"ENSMUSG00000098207.1"	0	0	0	0	0	0	0	0
"ENSMUSG00000027350.8"	0	0	0	0	0.77702003760009	1.68638934262885	2.08119022169135	0
"ENSMUSG00000105362.1"	0	0	0	0	0.77702003760009	0	0	0
"ENSMUSG00000030862.13"	50.6102363816059	77.8625877711933	87.3828264728216	56.6828062623074	48.1752423312056	43.8461229083502	12.4871413301481	59.8301274134948
"ENSMUSG00000024327.15"	6608.85336749803	7685.60713926877	7222.81477102494	6036.20356869699	6158.66081801831	6131.71164979851	5040.64271693645	5385.67646926959
"ENSMUSG00000106864.3"	1365.63287836366	1405.32475489471	2083.87235702805	1760.25878356402	1723.430443397	1564.96930995958	2406.89649138605	2385.48508009934
"ENSMUSG00000056509.10"	0	0.949543753307236	0	0	20.2025209776023	1.68638934262885	0	0
"ENSMUSG00000091272.1"	0	0	0	0	0	0	0	0
"ENSMUSG00000027776.12"	0	0	0	0	0.77702003760009	0	0	0
"ENSMUSG00000041046.7"	0.843503939693431	3.79817501322894	2.49665218493776	0	3.10808015040036	5.05916802788656	0	0
"ENSMUSG00000021228.14"	0	0	0	3.0917894324895	0	0	2.08119022169135	0.965002055056368
"ENSMUSG00000102422.1"	0	0	0	0	0	0	0	0
"ENSMUSG00000020027.18"	82.6633860899562	75.9635002645789	26.6309566393361	57.7134027398039	64.4926631208075	116.360864641391	44.7455897663641	9.65002055056368
"ENSMUSG00000039851.11"	0	1.89908750661447	4.16108697489627	2.061192954993	3.10808015040036	0	1.04059511084568	3.86000822022547
"ENSMUSG00000073898.2"	0	0	0	0	0	0	0	0
"ENSMUSG00000104706.1"	16.8700787938686	29.4358563525243	37.4497827740664	26.795508414909	17.8714608648021	23.609450796804	29.1366631036789	30.8800657618038
"ENSMUSG00000049404.7"	4080.02855629713	130.087494203091	4.16108697489627	169.017822309426	17.8714608648021	4295.23365567569	11462.1551459651	2501.28532670611
"ENSMUSG00000103575.1"	0	0	0	0	0	0	0	0
"ENSMUSG00000034377.10"	2190.57973138384	2336.82717688911	8293.04634096826	6632.91892916746	3195.10639461157	2915.76717340529	7168.65971861586	9781.26083005135
"ENSMUSG00000097544.1"	41.3316930449781	39.8808376389039	0	20.61192954993	58.2765028200068	10.1183360557731	0	0
"ENSMUSG00000014606.14"	8222.47640413156	8467.08164824062	4568.04128104112	5351.88750763932	5487.31550553184	6436.94812081434	5121.80913558242	3979.66847505246
"ENSMUSG00000105975.4"	2.53051181908029	3.79817501322894	1.66443478995851	0	0.77702003760009	1.68638934262885	0	0
"ENSMUSG00000024921.17"	303.661418289635	333.28985741084	4057.05980052386	5964.06181527224	512.833224816059	436.774839740873	6607.77895387004	5716.67217415392
"ENSMUSG00000053263.3"	5.90452757785402	2.84863125992171	1.66443478995851	0	2.33106011280027	5.05916802788656	1.04059511084568	6.75501438539458
"ENSMUSG00000042066.15"	182.196850973781	186.110575648218	150.631348491245	205.088699021803	256.41661240803	219.230614541751	247.661636381271	278.88559391129
"ENSMUSG00000055675.6"	556.712600197664	686.520133641131	1088.54035263286	789.436901762318	1079.28083222653	1057.36611782829	1546.32433471667	1321.08781337217
"ENSMUSG00000110010.1"	16.0265748541752	13.2936125463013	19.9732174795021	27.8261048924055	21.7565610528025	25.2958401394328	17.6901168843765	27.9850595966347
"ENSMUSG00000041528.15"	1421.30413838343	1444.25604878031	2805.40483847506	3073.23869589456	1783.26098629221	1475.59067480025	3468.30350444864	3525.15250712091
"ENSMUSG00000031523.16"	6985.0561246013	8064.47509683835	39784.9847843782	47781.5444861702	8266.71618002736	6330.70559222872	37170.0573594075	37834.835572595
"ENSMUSG00000051557.15"	619.975395674672	603.909827103402	500.162654382531	466.860204305914	528.373625568061	477.248183963966	425.603400335881	294.325626792192
"ENSMUSG00000105403.1"	10.9655512160146	11.3945250396868	16.6443478995851	9.27536829746849	3.88510018800045	5.05916802788656	13.5277364409938	5.79001233033821
"ENSMUSG00000027828.12"	30973.4646655428	29329.5074521539	22171.9358370373	15762.9731233089	26848.3733591959	28643.3229845511	14201.0014777109	18079.3135014811
"ENSMUSG00000027562.12"	94.4724412456643	130.087494203091	116.510435297095	80.3865252447269	70.7088234216082	42.1597335657213	27.0554728819876	60.7951294685512
"ENSMUSG00000099921.1"	0	0	0	0	0	0	0	0
"ENSMUSG00000040972.8"	66.636811235781	37.9817501322894	134.819217986639	23.7037189824195	128.985326241615	131.538368725051	34.3396386579073	158.260337029244
"ENSMUSG00000001211.14"	11197.5147994303	10962.482631932	10562.5031770767	12815.467197669	10370.8864418484	11320.7316570675	16201.0252807563	11535.6345661438
"ENSMUSG00000034687.8"	25.3051181908029	28.4863125992171	4.16108697489627	5.15298238748249	17.8714608648021	32.0413975099482	2.08119022169135	2.8950061651691
"ENSMUSG00000064220.6"	1350.44980744918	1525.91681156473	720.700264052034	811.079427789744	899.789203540904	895.472740935921	653.493729611084	811.566728302406
"ENSMUSG00000035930.8"	2.53051181908029	3.79817501322894	0.832217394979254	0	0.77702003760009	8.43194671314427	0	0
"ENSMUSG00000027827.16"	33.7401575877372	21.8395063260664	37.4497827740664	8.24477181997199	41.1820619928048	37.1005655378348	12.4871413301481	59.8301274134948
"ENSMUSG00000029146.14"	6659.46360387964	6799.68281743312	4209.35558380506	5196.26743953735	5411.16754184703	5413.30978983862	5020.87140983039	4244.07903813791
"ENSMUSG00000042688.16"	9669.0856607058	10105.0446226956	14910.8390658433	14322.1992477688	7918.61120318252	11566.9445010913	9609.89584865981	9733.97572935358
"ENSMUSG00000108976.1"	4.21751969846715	0	0	0	0	0	2.08119022169135	0
"ENSMUSG00000068074.2"	0	0	0	0	0	0	0	0
"ENSMUSG00000071521.4"	0	0	0	0	0	0	0	0
"ENSMUSG00000043897.12"	0	0	0	0	0	0	0	0
"ENSMUSG00000003824.12"	35.4271654671241	38.9312938855967	29.9598262192531	51.5298238748249	71.4858434592083	74.2011310756696	54.1109457639751	30.8800657618038
"ENSMUSG00000003038.15"	4538.05119555066	6266.98877182776	3176.57379663581	3728.69805558233	6336.59840662873	7303.75224292557	5288.30435331772	5216.80110963473
"ENSMUSG00000027823.9"	3788.1761931632	3240.7928300376	2836.1968820893	2621.83743875109	2637.98302765231	3625.73708665204	2803.36322861825	2422.15515819148
"ENSMUSG00000103032.1"	1.68700787938686	0	2.49665218493776	0	4.66212022560054	8.43194671314427	0	0
"ENSMUSG00000020515.13"	2215.88484957464	2363.41440198171	1462.20596297855	1714.91253855417	2241.70280847626	2114.73223565658	1834.56918042093	1612.51843399919
"ENSMUSG00000019876.15"	44.7057088037518	34.1835751190605	38.2820001690457	18.550736594937	58.2765028200068	15.1775040836597	9.36535599761108	11.5800246606764
"ENSMUSG00000025839.3"	0	0	0	0	0	0	0	0
"ENSMUSG00000108365.1"	10.9655512160146	15.1927000529158	17.4765652945643	14.428350684951	23.3106011280027	26.9822294820617	12.4871413301481	21.2300452112401
"ENSMUSG00000109808.1"	0	0	0	0	0	0	0	0
"ENSMUSG00000042155.3"	58.2017718388467	36.082662625675	4.16108697489627	24.734315459916	31.8578215416037	64.0827950198964	3.12178533253703	6.75501438539458
"ENSMUSG00000094051.6"	0	0	0	0	0	0	0	0
"ENSMUSG00000107588.1"	0	0	0	0	0	0	0	0
"ENSMUSG00000036834.16"	2.53051181908029	0	0	0	0	3.37277868525771	0	0
"ENSMUSG00000056758.14"	140.02165398911	139.582931736164	91.5439134477179	123.67157729958	93.2424045120108	112.988085956133	125.912008412327	41.4950883674238
"ENSMUSG00000043441.5"	0	0	0	0	0	0	0	0.965002055056368
"ENSMUSG00000039579.15"	6.74803151754745	3.79817501322894	0.832217394979254	0	8.54722041360099	1.68638934262885	3.12178533253703	3.86000822022547
"ENSMUSG00000032978.14"	6.74803151754745	2.84863125992171	4.99330436987552	11.3365612524615	6.99318033840081	10.1183360557731	3.12178533253703	10.61502260562
"ENSMUSG00000074802.10"	92.7854333662774	132.936125463013	267.97400118332	84.5089111547129	134.424466504816	118.04725398402	44.7455897663641	117.730250716877
"ENSMUSG00000036894.3"	1025.70079066721	1069.18626622395	793.103177415229	904.863707241926	857.053101472899	947.750810557416	795.014664686096	800.951705696785
"ENSMUSG00000090293.1"	48.0797245625256	70.2662377447354	86.5506090778424	241.159575734181	76.9249837224089	47.2189015936079	271.595323930721	95.5352034505804
"ENSMUSG00000075324.13"	62.4192915373139	78.8121315245006	219.705392274523	403.993819178627	97.1275047000113	118.04725398402	693.03634382322	248.005528149487
"ENSMUSG00000038416.15"	4520.3376128171	4253.95601481642	3396.27918891033	3202.06325558162	4477.96647668932	4553.25122509791	3217.52008273483	3898.60830242773
